ttnumber,Action,Adventure,Animation,Comedy,Crime,Horror,Documentary,Biography,Drama,Romance,Sci-Fi,Thriller,Family,Fantasy,History,Mystery,Sport,Music,gross
tt1540133,0.0,0.0,0.0,14198157.8455,11003135.8568,0.0,0.0,0.0,0.0,0.0,0.0,12787135.342,0.0,0.0,0.0,0.0,0.0,0.0,3735941.0
tt0141926,100193422.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69976880.0
tt0372824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14755881.5557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8565491.09464,99553106.0
tt0288477,0.0,0.0,0.0,0.0,0.0,46261794.8355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18776425.0
tt0437232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333290.4573,15285679.7208,0.0,0.0,0.0,0.0,0.0,20491568.1639,0.0,0.0,0.0,230512547.0
tt2084970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41130102.6178,33328942.6932,0.0,0.0,31820369.9731,0.0,0.0,0.0,0.0,0.0,0.0,80837689.0
tt2975578,83877683.3977,0.0,0.0,0.0,0.0,74084165.2384,0.0,0.0,0.0,0.0,85685299.9082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91191019.0
tt0427309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50938867.3657,39981752.412,44380486.0771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38420085.0
tt0298130,0.0,0.0,0.0,0.0,0.0,68344774.6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72276704.1841,0.0,0.0,40149709.0
tt0273799,0.0,0.0,0.0,32465958.8899,27660295.6423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42945540.4449,0.0,0.0,0.0,0.0,0.0,61284407.0
tt0244244,98355349.1356,0.0,0.0,0.0,106929630.257,0.0,0.0,0.0,0.0,0.0,0.0,104761357.09,0.0,0.0,0.0,0.0,0.0,0.0,47818139.0
tt0309377,36318446.294,0.0,0.0,0.0,40138132.9424,0.0,0.0,0.0,50691751.5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55430956.0
tt0248667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97454002.4174,101593408.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58695098.0146,0.0,30512675.0
tt1318514,175679423.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182096596.643,0.0,169840076.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14527962.0
tt2387433,0.0,0.0,0.0,0.0,0.0,16640865.0159,0.0,0.0,0.0,0.0,20502132.22,20408339.4502,0.0,0.0,0.0,0.0,0.0,0.0,9141430.0
tt1109624,0.0,0.0,88334642.0701,87661546.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91280445.4776,0.0,0.0,0.0,0.0,0.0,2520476.0
tt0401445,0.0,0.0,0.0,23339960.8421,0.0,0.0,0.0,0.0,26731046.1362,26802384.3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33244349.0
tt0283509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12687846.7088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621841.0
tt0278488,0.0,0.0,0.0,58831331.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49739045.407,0.0,0.0,0.0,0.0,2197867.0
tt0267913,0.0,244341357.059,0.0,282283502.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263190545.382,0.0,0.0,0.0,0.0,0.0,68774392.0
tt0325805,0.0,0.0,0.0,0.0,65236951.8034,0.0,0.0,0.0,76181290.4397,0.0,0.0,64898300.6418,0.0,0.0,0.0,0.0,0.0,0.0,160505317.0
tt1255953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14328268.777,0.0,0.0,0.0,0.0,0.0,0.0,12702438.704,0.0,0.0,4724208.0
tt0399862,0.0,31228297.8175,0.0,0.0,0.0,0.0,0.0,0.0,22544496.5799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2652082.0
tt0881891,0.0,0.0,0.0,51136467.0579,0.0,0.0,0.0,0.0,0.0,49658314.1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40346769.0
tt0272207,0.0,0.0,0.0,0.0,12012515.8536,0.0,0.0,0.0,15960696.1183,0.0,0.0,0.0,0.0,0.0,0.0,13228024.2894,0.0,0.0,36569368.0
tt0815244,0.0,0.0,0.0,21483703.5253,0.0,0.0,0.0,0.0,0.0,23742813.8926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77230359.0
tt0225071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63210987.2455,61351929.8824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26307879.0
tt0824758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17168208.3352,18418795.9968,19195313.6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53442120.0
tt0875034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50974415.8362,42130926.5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14828430.0
tt1213012,0.0,30261705.334,30811515.8124,28739506.6072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22645558.0
tt0318283,0.0,0.0,0.0,33078045.3492,0.0,0.0,0.0,0.0,0.0,35225027.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155742573.0
tt0458481,20267726.2107,0.0,0.0,0.0,24036155.4838,0.0,0.0,0.0,0.0,0.0,0.0,26393073.9102,0.0,0.0,0.0,0.0,0.0,0.0,62367741.0
tt0332379,0.0,0.0,0.0,96077479.3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82523460.9975,27998548.0
tt0185183,60163874.6174,74193633.1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54891568.9049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11344561.0
tt0494652,0.0,0.0,0.0,67546711.7715,0.0,0.0,0.0,0.0,61009031.4814,65484019.4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23335613.0
tt0795438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25254945.916,29189527.8595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24047457.0
tt1391137,0.0,0.0,0.0,105531234.026,0.0,0.0,0.0,0.0,87675743.0443,97845806.7817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79721079.0
tt0192731,0.0,0.0,0.0,0.0,0.0,32177806.5262,0.0,0.0,0.0,41668506.4173,0.0,0.0,0.0,0.0,0.0,37121530.7934,0.0,0.0,68066962.0
tt0462590,0.0,0.0,0.0,0.0,92604179.3181,0.0,0.0,0.0,89864238.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79711409.289,82652646.0
tt2396566,0.0,0.0,0.0,0.0,0.0,0.0,16803812.9083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5689124.10554,8258424.0
tt0229260,0.0,54622527.9206,0.0,0.0,0.0,46706857.4819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45194797.4536,0.0,0.0,0.0,0.0,19467624.0
tt0255477,0.0,0.0,0.0,25714326.8064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31853163.3395,29389194.6436,0.0,0.0,0.0,0.0,64187689.0
tt0439478,0.0,0.0,0.0,13114564.0821,0.0,0.0,0.0,0.0,0.0,14925660.2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50735863.0
tt2452042,0.0,136812855.517,156024786.927,155736237.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31751864.0
tt0393162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111668377.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130858891.195,0.0,23204573.0
tt0239395,100617275.496,0.0,0.0,120128018.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115781178.349,0.0,0.0,0.0,0.0,0.0,72059857.0
tt0800369,218989395.449,225947293.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228173728.766,0.0,0.0,0.0,0.0,43825472.0
tt0182508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11441724.7586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27966101.0
tt1327194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61449772.6775,69854185.2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30962549.0
tt0173716,0.0,0.0,0.0,17130962.0191,13551818.9832,0.0,0.0,0.0,0.0,0.0,0.0,15362693.353,0.0,0.0,0.0,0.0,0.0,0.0,22833464.0
tt0367882,466429276.882,462734582.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467983608.611,0.0,0.0,0.0,0.0,8867443.0
tt3659388,0.0,168121026.768,0.0,0.0,0.0,0.0,0.0,0.0,173567236.112,0.0,158441831.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184112152.0
tt0266697,87528684.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86440320.5386,0.0,0.0,0.0,0.0,0.0,0.0,48680626.0
tt1038686,53258543.9528,0.0,0.0,0.0,0.0,48508162.5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49184544.6058,0.0,0.0,0.0,0.0,71722036.0
tt0427969,0.0,0.0,0.0,0.0,29576103.868,0.0,0.0,37081416.6898,34734765.8822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64979081.0
tt0427968,0.0,0.0,0.0,15960611.757,0.0,0.0,0.0,0.0,16533174.0875,17999155.8021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37348608.0
tt0918927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22678181.4876,0.0,0.0,0.0,0.0,0.0,0.0,16249482.3927,0.0,0.0,43067611.0
tt0486822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71567528.6896,0.0,0.0,73191015.5812,0.0,0.0,0.0,75523918.8806,0.0,0.0,28479277.0
tt0298856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17495179.9448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3073578.0
tt1815862,94575179.9664,108642101.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86249393.0809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9024520.0
tt0387131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50540414.4665,54849653.5239,0.0,0.0,0.0,0.0,0.0,48930844.4493,0.0,0.0,166220083.0
tt2097307,8240131.7774,0.0,0.0,9604580.18837,0.0,0.0,0.0,0.0,0.0,12396937.7094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18920268.0
tt1854236,0.0,0.0,0.0,14110114.0868,0.0,0.0,0.0,0.0,0.0,16063352.6484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173839323.0
tt0191754,0.0,0.0,0.0,63808921.4734,0.0,0.0,0.0,0.0,63352448.7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706283.0
tt0455824,0.0,90362591.8062,0.0,0.0,0.0,0.0,0.0,0.0,103274326.052,93371052.5566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67177342.0
tt0338135,0.0,0.0,0.0,14284435.1434,11084952.8499,0.0,0.0,0.0,14077785.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287612664.0
tt0220100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14118039.8852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32650190.0
tt0257756,0.0,0.0,0.0,0.0,65115553.463,0.0,0.0,0.0,70422022.3882,0.0,0.0,0.0,0.0,0.0,0.0,62714955.3007,0.0,0.0,1298839.0
tt1327773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93417467.5412,69732991.4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513740050.0
tt1980929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14970796.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8412320.27418,463072383.0
tt0369436,0.0,0.0,0.0,133110760.395,0.0,0.0,0.0,0.0,123624095.454,126171676.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34414336.0
tt1231587,0.0,0.0,0.0,50050975.1762,0.0,0.0,0.0,0.0,0.0,0.0,41217212.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8922144.0
tt0499549,282043210.462,301036047.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292501711.404,0.0,0.0,0.0,0.0,209074978.0
tt0449059,0.0,0.0,0.0,16298561.56,0.0,0.0,0.0,0.0,16622961.8659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17116044.0
tt0259974,18387111.9895,25707933.8777,26779982.9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455938.0
tt0443649,133269865.854,143063209.465,0.0,0.0,0.0,0.0,0.0,0.0,151071067.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19857446.0
tt2436386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21395946.3772,18618281.4269,0.0,0.0,0.0,0.0,0.0,0.0,2566416.0
tt1201607,0.0,526006410.949,0.0,0.0,0.0,0.0,0.0,0.0,530739558.413,0.0,0.0,0.0,0.0,524155565.922,0.0,0.0,0.0,0.0,63952969.0
tt1139797,0.0,0.0,0.0,0.0,0.0,11496188.1254,0.0,0.0,13225017.2381,15567164.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16381917.0
tt0396269,0.0,0.0,0.0,151814848.355,0.0,0.0,0.0,0.0,0.0,139352647.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139457365.0
tt0204175,0.0,0.0,0.0,47515679.7436,0.0,0.0,0.0,0.0,48341545.6405,48576045.8451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123852508.0
tt0976051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34882349.3559,33403592.6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29297825.0
tt0763831,0.0,0.0,0.0,29977767.1256,0.0,0.0,0.0,0.0,31739835.7893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18372928.0
tt1457767,0.0,0.0,0.0,0.0,0.0,108868062.952,0.0,0.0,0.0,0.0,0.0,117053102.656,0.0,0.0,0.0,122151410.482,0.0,0.0,5057048.0
tt0758746,0.0,0.0,0.0,0.0,0.0,125349910.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334198.0
tt0183659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16359010.2446,16298300.4145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36725443.0
tt1996264,0.0,0.0,0.0,12779417.7915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29994721.0
tt0404390,15643998.5088,0.0,0.0,0.0,15977237.853,0.0,0.0,0.0,19202499.7498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149061076.0
tt0477071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56915884.5743,0.0,0.0,58128665.3406,0.0,0.0,0.0,59676156.2275,0.0,0.0,14647828.0
tt0473024,21574274.2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27752325.3318,0.0,240560.0
tt0298228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14232677.592,0.0,0.0,0.0,31757385.8024,0.0,0.0,0.0,0.0,0.0,339790512.0
tt0266747,0.0,0.0,0.0,13893252.6201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13955466.0789,5661467.0
tt0362225,0.0,0.0,0.0,0.0,13861405.1864,0.0,0.0,0.0,18899985.8863,0.0,0.0,0.0,0.0,0.0,0.0,14695392.8898,0.0,0.0,168969506.0
tt0362227,0.0,0.0,0.0,98104190.3428,0.0,0.0,0.0,0.0,93533082.4493,94645978.4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162864833.0
tt1991245,0.0,0.0,0.0,0.0,0.0,14952270.7279,0.0,0.0,0.0,0.0,20259608.9346,0.0,0.0,0.0,0.0,20190551.7184,0.0,0.0,4887201.0
tt0186151,0.0,0.0,0.0,0.0,44171641.5031,0.0,0.0,0.0,48916963.4845,0.0,0.0,0.0,0.0,0.0,0.0,42956964.1757,0.0,0.0,48364986.0
tt2937898,13092915.0156,0.0,0.0,0.0,12980295.1345,0.0,0.0,0.0,17558493.6472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668087.0
tt3076658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78685120.5269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94128907.145,0.0,128978524.0
tt2488496,751747190.917,731370120.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709031311.684,0.0,0.0,0.0,0.0,1472314.0
tt2679042,17264321.1339,0.0,0.0,0.0,19154096.7966,0.0,0.0,0.0,0.0,0.0,0.0,21252855.4074,0.0,0.0,0.0,0.0,0.0,0.0,67801532.0
tt0816692,0.0,174556181.478,0.0,0.0,0.0,0.0,0.0,0.0,188617865.725,0.0,146332904.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14538176.0
tt0457530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14968470.9575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137563230.0
tt0218967,0.0,0.0,0.0,97479168.663,0.0,0.0,0.0,0.0,96231570.0181,0.0,0.0,0.0,0.0,89388245.9077,0.0,0.0,0.0,0.0,4522548.0
tt0435705,31509711.5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25812812.9925,38170074.3904,0.0,0.0,0.0,0.0,0.0,0.0,15297574.0
tt0479500,0.0,0.0,0.0,25113764.4276,21411236.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38238337.1616,0.0,0.0,0.0,0.0,0.0,8382844.0
tt1935179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19029501.1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29740802.0
tt0261289,0.0,0.0,0.0,33787710.3798,0.0,0.0,0.0,0.0,0.0,35811404.8934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186381999.0
tt0377818,115043238.861,117350380.249,0.0,134480173.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42652026.0
tt0489270,0.0,0.0,0.0,0.0,0.0,105720097.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4074436.0
tt1849718,15449211.4129,0.0,0.0,0.0,14253384.2236,0.0,0.0,0.0,17400820.6434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269941323.0
tt0481499,0.0,150065132.797,171758162.328,169023657.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322671297.0
tt0348150,229802254.451,250503962.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203347568.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898748.0
tt0146882,0.0,0.0,0.0,49034999.6389,0.0,0.0,0.0,0.0,49005299.9436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44174616.7389,59280004.0
tt1959490,142146934.949,151603925.852,0.0,0.0,0.0,0.0,0.0,0.0,160520113.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111901732.0
tt1939659,0.0,0.0,0.0,0.0,0.0,41490782.3816,0.0,0.0,46619303.8422,0.0,0.0,0.0,0.0,41353934.646,0.0,0.0,0.0,0.0,40975406.0
tt0287717,68131327.3339,73693795.1921,0.0,81144856.7241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61160936.0
tt0337917,0.0,0.0,0.0,21559550.6525,18355963.7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22018888.0
tt0775488,0.0,0.0,0.0,0.0,13187952.7537,0.0,0.0,0.0,15870970.0833,0.0,0.0,14933975.3991,0.0,0.0,0.0,0.0,0.0,0.0,8510374.0
tt0450405,16693695.8421,25280952.7279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18689914.0312,0.0,0.0,0.0,0.0,41078277.0
tt2637276,0.0,0.0,0.0,114930544.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12179800.0
tt0365929,13559890.3528,0.0,0.0,0.0,15523338.2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15740281.8323,0.0,0.0,53312107.0
tt1179891,0.0,0.0,0.0,0.0,0.0,59361905.2593,0.0,0.0,0.0,0.0,0.0,64829649.0519,0.0,0.0,0.0,0.0,0.0,0.0,38490614.0
tt0410377,0.0,43866811.2159,0.0,46784260.4914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55064988.9006,0.0,0.0,0.0,0.0,0.0,7208172.0
tt2125435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12321894.1371,0.0,0.0,0.0,0.0,10769579.8647,0.0,0.0,0.0,0.0,72196884.0
tt0452694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62416302.2853,67548455.7542,0.0,0.0,0.0,56759453.0839,0.0,0.0,0.0,0.0,10824684.0
tt1515091,132492536.479,142736658.404,0.0,0.0,139446921.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53580815.0
tt0945513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43300788.1256,43473732.184,0.0,0.0,0.0,43252996.6459,0.0,0.0,118073407.0
tt0192071,0.0,0.0,0.0,27290574.8071,0.0,0.0,0.0,0.0,0.0,29480941.5558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404266147.0
tt0139654,0.0,0.0,0.0,0.0,106258149.034,0.0,0.0,0.0,109052827.89,0.0,0.0,102492407.565,0.0,0.0,0.0,0.0,0.0,0.0,62164298.0
tt0421239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58024838.6638,0.0,0.0,0.0,58654481.8867,0.0,0.0,26542975.0
tt0200669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21584907.7734,21438992.9017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254239545.0
tt1862079,0.0,0.0,0.0,12691214.4878,0.0,0.0,0.0,0.0,11610992.2089,14485751.6353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15320094.0
tt0405159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29004324.4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7573729.02726,0.0,81623570.0
tt0200465,0.0,0.0,0.0,0.0,24187203.0755,0.0,0.0,0.0,27033403.4047,30060804.8552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21157935.0
tt0790686,0.0,0.0,0.0,0.0,0.0,35246528.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38751491.0862,0.0,0.0,10229255.0
tt0326905,36755992.3759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62354568.5003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192916521.0
tt0415306,180387544.844,0.0,0.0,210030699.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199116403.236,0.0,76892400.0
tt1083456,0.0,0.0,0.0,23893011.9172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26179581.0
tt0326900,0.0,0.0,0.0,53310852.5369,0.0,0.0,0.0,0.0,44696878.5942,0.0,0.0,0.0,64995239.1332,0.0,0.0,0.0,0.0,0.0,11055234.0
tt1035736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20078435.6217,22173691.3966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32213981.0
tt0393735,0.0,0.0,0.0,71139355.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74168595.5567,60243671.2163,0.0,0.0,0.0,0.0,21867983.0
tt0302886,0.0,0.0,0.0,80963578.8876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22313344.0
tt0186045,0.0,0.0,0.0,42040759.3807,35990155.0887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34154167.2017,0.0,0.0,46970770.0
tt0469494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25253758.9267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828603.0
tt0796366,265251345.125,270515344.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248998257.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26518128.0
tt0454876,0.0,97552658.0534,0.0,0.0,0.0,0.0,0.0,0.0,106541573.322,0.0,0.0,0.0,0.0,97809174.5868,0.0,0.0,0.0,0.0,140042081.0
tt1735898,192916302.562,204987717.029,0.0,0.0,0.0,0.0,0.0,0.0,220476856.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22764182.0
tt0408524,0.0,0.0,0.0,46687413.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49488992.0707,0.0,75749394.0
tt1532958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16609768.4914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16729770.2449,45332516.0
tt0298814,53355459.8933,64704899.1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49366682.7332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117623911.0
tt0145487,517439965.536,510046349.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528846849.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10225319.0
tt1229238,105499432.604,121300498.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109830034.748,0.0,0.0,0.0,0.0,0.0,0.0,19983140.0
tt0407121,0.0,0.0,26966939.2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36750634.1724,17730385.2328,0.0,0.0,0.0,0.0,24947106.0
